Text,Text Number,License,Text By,Translation By,Language,File Name,Source,ISO639-3,Script,Parallel ID,Story Category
Fire gives light.,4,CC-BY,"Deborah Namugosa, Beatrice Nabune, Alison Tukei, Rose Sabano","Deborah Namugosa, Beatrice Nabune, Alison Tukei, Rose Sabano",en,0302_fire.md,global-asp/asp-source,eng,Latn,asp_0302,asp
"Look, fire!",5,CC-BY,"Deborah Namugosa, Beatrice Nabune, Alison Tukei, Rose Sabano","Deborah Namugosa, Beatrice Nabune, Alison Tukei, Rose Sabano",en,0302_fire.md,global-asp/asp-source,eng,Latn,asp_0302,asp
Fire is wonderful.,6,CC-BY,"Deborah Namugosa, Beatrice Nabune, Alison Tukei, Rose Sabano","Deborah Namugosa, Beatrice Nabune, Alison Tukei, Rose Sabano",en,0302_fire.md,global-asp/asp-source,eng,Latn,asp_0302,asp
And it is powerful.,7,CC-BY,"Deborah Namugosa, Beatrice Nabune, Alison Tukei, Rose Sabano","Deborah Namugosa, Beatrice Nabune, Alison Tukei, Rose Sabano",en,0302_fire.md,global-asp/asp-source,eng,Latn,asp_0302,asp
"It was a snowy morning. Oliver woke up from bed and went to the bathroom, to brush his teeth. Then he took his bath. His mom gave him his breakfast. He ate it and packed his bag to school. The school bus came to pick him up at 7am. He was very excited because he was eager to sign up for the upcoming cross country race at his school.",0,CC-BY,Anirudh Raghava,,en,0302_oliver-beats-his-problem.md,global-asp/pb-source,eng,Latn,pb_0302,pb
"His teacher told him that he could sign up, but he needed to practice well and take care of his health and keep fit. Oliver loved to eat chocolates, muffins, cookies and chips. He could be found munching on these, all the time.",1,CC-BY,Anirudh Raghava,,en,0302_oliver-beats-his-problem.md,global-asp/pb-source,eng,Latn,pb_0302,pb
"He became very fat and could hardly play with his pup. He really had a bad time at school with all the kids teasing him. While playing a game of tag at school, he could not even run! He expressed to his mom, all that he was going through. His mom felt very sad for him but she made him understand that he has to give up his unhealthy eating habits and turn a new leaf.",2,CC-BY,Anirudh Raghava,,en,0302_oliver-beats-his-problem.md,global-asp/pb-source,eng,Latn,pb_0302,pb
"To take part in the race, he needed to be fit. So his mom signed him up in a gym nearby, and in swimming classes to get him fit. He got very tired after the school and the gym class. He felt so bad, that he could not go to the running race, because he was fat! So he started to exercise with vigour and enthusiasm.",3,CC-BY,Anirudh Raghava,,en,0302_oliver-beats-his-problem.md,global-asp/pb-source,eng,Latn,pb_0302,pb
"Because of the training in the gym and eating healthy food, Oliver got fit and felt very happy. It was Sports day at school and his teacher wished him good luck, pleased with his efforts.",4,CC-BY,Anirudh Raghava,,en,0302_oliver-beats-his-problem.md,global-asp/pb-source,eng,Latn,pb_0302,pb
"He ran so fast and won the race! Everyone cheered him, ""Oliver is the fastest, Oliver is the fastest"", and he got a huge Golden trophy for securing the 1st place. He hugged his mom and thanked her for all her support and felt very happy and proud of his achievement.",5,CC-BY,Anirudh Raghava,,en,0302_oliver-beats-his-problem.md,global-asp/pb-source,eng,Latn,pb_0302,pb
"There lived a cute and happy family consists of three members, mother and her two children. They lived very peaceful and happy life. Ram, sita and Shanta. Once their mother fall ill and died after 1 week. Poor Ram and sita they are just small kids they don't know what had happened to their mother. They had no one except their mother but she is no more. They don't even had money to eat and drink. Ram used to work as a child labour and earn a little amoun of money for his sister sita. He takes care of his sister very well, he never keep his sister hunger and sad.",0,CC-BY,Jyothi Tanu,,en,0303_my-brother.md,global-asp/pb-source,eng,Latn,pb_0303,pb
"He educate his sister in a government school and make her big officer. After some years later. She cry about how her brother Ram looks after his sister from her food to education. she became an officer in a big company and brings a salary of 50,000 per month, and takes a decision that now her time to take care of her brother Ram. They now settled and lead comfort and peaceful life.",1,CC-BY,Jyothi Tanu,,en,0303_my-brother.md,global-asp/pb-source,eng,Latn,pb_0303,pb
"Long time ago, in the village of
Elunyiko, there lived a man
called Ndong'a and his wife
called Namukhaywa. They had
six children. All of them were
girls.",0,CC-BY,Matthews M Wanga,,en,0303_namukhaywa.md,global-asp/asp-source,eng,Latn,asp_0303,asp
"When Namukhaywa was
pregnant with her seventh
child, Ndong'a warned her, ""If
you give birth to another girl, I
will leave you. But if you give
me a baby boy, I will hold a big
party for you!""",1,CC-BY,Matthews M Wanga,,en,0303_namukhaywa.md,global-asp/asp-source,eng,Latn,asp_0303,asp
"When it was time to give birth,
Namukhaywa went to the
traditional midwife. Would the
child be a girl or a boy?",2,CC-BY,Matthews M Wanga,,en,0303_namukhaywa.md,global-asp/asp-source,eng,Latn,asp_0303,asp
"It was a boy AND a girl – twins!
She called the boy Mukhwana,
and the girl she called Mulongo.
As she looked at Mukhwana,
she was very happy. But as she
looked at Mulongo, she felt sad.
She felt that there was only one
thing she could do.",3,CC-BY,Matthews M Wanga,,en,0303_namukhaywa.md,global-asp/asp-source,eng,Latn,asp_0303,asp
"Namukhaywa left Mulongo in
the care of the midwife and
took Mukhwana home to her
husband.",4,CC-BY,Matthews M Wanga,,en,0303_namukhaywa.md,global-asp/asp-source,eng,Latn,asp_0303,asp
"She proudly showed Ndong'a
the baby boy. He was very
happy and called all the
villagers to celebrate the birth
of his son.",5,CC-BY,Matthews M Wanga,,en,0303_namukhaywa.md,global-asp/asp-source,eng,Latn,asp_0303,asp
"Mukhwana grew up to be a fine
young man. And Mulongo grew
up to be a fine young woman.",6,CC-BY,Matthews M Wanga,,en,0303_namukhaywa.md,global-asp/asp-source,eng,Latn,asp_0303,asp
"One day, while minding his
father's cattle, Mukhwana saw a
very beautiful girl.
""This is the girl I want to
marry,"" he said to himself.",7,CC-BY,Matthews M Wanga,,en,0303_namukhaywa.md,global-asp/asp-source,eng,Latn,asp_0303,asp
"But when he asked her to marry
him, she sang this song:
""Mukhwana wefwe, Mukhwana.
So yakhupa omunwa,
Mukhwana.
Nebebula omukhana,
Mukhwana.
Barulaka khulwanda,
Mukhwana.
Nebebula omusiani, Mukhwana.
Barera mungo muno,
Mukhwana.
Iyeyi yakwa, Mukhwana.
Iyindi yakwa, Mukhwana.""",8,CC-BY,Matthews M Wanga,,en,0303_namukhaywa.md,global-asp/asp-source,eng,Latn,asp_0303,asp
"This happened again and again.
Mukhwana did not know what
to do. So he went to his mother,
Namukhaywa.
""I have found a beautiful girl,""
he said. ""And I want to marry
her. But every time I ask her,
she sings the same song.""",9,CC-BY,Matthews M Wanga,,en,0303_namukhaywa.md,global-asp/asp-source,eng,Latn,asp_0303,asp
"To his surprise, Namukhaywa
said, ""What the girl is singing
about is true. That is your sister.
You were born twins. Your father
wanted a son, not a daughter.
So I left your baby sister with
the midwife, and brought you
home to your father.""",10,CC-BY,Matthews M Wanga,,en,0303_namukhaywa.md,global-asp/asp-source,eng,Latn,asp_0303,asp
"When Mukhwana told his father
the story, he saw that he had
been wrong. He called
Namukhaywa and together they
went to the midwife to fetch
Mulongo.",11,CC-BY,Matthews M Wanga,,en,0303_namukhaywa.md,global-asp/asp-source,eng,Latn,asp_0303,asp
"When Mulongo arrived home,
her father and the village elders
slaughtered a goat and
performed the traditional
ceremony for
re-uniting Mulongo and her
seven siblings.",12,CC-BY,Matthews M Wanga,,en,0303_namukhaywa.md,global-asp/asp-source,eng,Latn,asp_0303,asp
"A year later, Mulongo was
married to the son of the rich
king of that village. She brought
a lot of wealth and happiness to
her family.",13,CC-BY,Matthews M Wanga,,en,0303_namukhaywa.md,global-asp/asp-source,eng,Latn,asp_0303,asp
"A long time ago, in the village
of Nyamani, there lived a man
known as Kiundu.
He liked to eat meat a lot.",0,CC-BY,Mutugi Kamundi,,en,0304_greedy-kiundu.md,global-asp/asp-source,eng,Latn,asp_0304,asp
"One day, the chief of Nyamani
village invited all the villagers
to his son's wedding.",1,CC-BY,Mutugi Kamundi,,en,0304_greedy-kiundu.md,global-asp/asp-source,eng,Latn,asp_0304,asp
"Kiundu also heard that there
was another wedding party in
Katumbi village.
""Ugh! Two parties on the same
day!"" Kiundu thought.",2,CC-BY,Mutugi Kamundi,,en,0304_greedy-kiundu.md,global-asp/asp-source,eng,Latn,asp_0304,asp
"""I must attend both parties,""
Kiundu said.
""I will first walk to Katumbi then
come back to Nyamani.""",3,CC-BY,Mutugi Kamundi,,en,0304_greedy-kiundu.md,global-asp/asp-source,eng,Latn,asp_0304,asp
"Kiundu woke up early in the
morning and walked to Katumbi
village.
He looked around and saw that
the party had not yet started.
""I will go back to Nyamani and
return to Katumbi later,"" Kiundu
decided.",4,CC-BY,Mutugi Kamundi,,en,0304_greedy-kiundu.md,global-asp/asp-source,eng,Latn,asp_0304,asp
"Kiundu walked back to Nyamani
hoping to find the meat ready.
He was now very hungry.
When he arrived, men were still
preparing the food.",5,CC-BY,Mutugi Kamundi,,en,0304_greedy-kiundu.md,global-asp/asp-source,eng,Latn,asp_0304,asp
"""I left cooks at Katumbi
preparing to cook,"" he thought.
""The food must be ready now.""
Kiundu decided to go back to
Katumbi.",6,CC-BY,Mutugi Kamundi,,en,0304_greedy-kiundu.md,global-asp/asp-source,eng,Latn,asp_0304,asp
"When Kiundu arrived at the
Katumbi party, people had
already eaten.
Guests were giving presents to
the bride and the groom.
Kiundu was very mean.
He did not have a present to
give. He only wanted to eat.",7,CC-BY,Mutugi Kamundi,,en,0304_greedy-kiundu.md,global-asp/asp-source,eng,Latn,asp_0304,asp
"Kiundu was very disappointed
about missing the food.
He decided to walk back to
Nyamani village.
Because he was hungry and
tired, he could not walk fast.",8,CC-BY,Mutugi Kamundi,,en,0304_greedy-kiundu.md,global-asp/asp-source,eng,Latn,asp_0304,asp
"When he arrived at Nyamani
village, people were singing and
dancing.
They had already eaten all the
food.",9,CC-BY,Mutugi Kamundi,,en,0304_greedy-kiundu.md,global-asp/asp-source,eng,Latn,asp_0304,asp
"Upon hearing that there was no
food, Kiundu fell and fainted.
He had missed meat from both
parties.
All he got was some porridge in
a small cup.",10,CC-BY,Mutugi Kamundi,,en,0304_greedy-kiundu.md,global-asp/asp-source,eng,Latn,asp_0304,asp
"Slowly, he walked home sad
and hungry.",11,CC-BY,Mutugi Kamundi,,en,0304_greedy-kiundu.md,global-asp/asp-source,eng,Latn,asp_0304,asp
"Bzzz...Hey, what's all that buzz about?

Is it a code word used by bees to call their friends? Or a hum of excitement when honey is spotted?",0,CC-BY,Nabanita Deshmukh,,en,0304_why-do-bees-buzz.md,global-asp/pb-source,eng,Latn,pb_0304,pb
"Bees, particularly bumble bees, make a loud buzzing sound as they fly. The sound is made when the wings beat up and down. The smaller the wings, the faster the bees have to beat them in order to fly. And the quicker they beat, the louder the buzz.",1,CC-BY,Nabanita Deshmukh,,en,0304_why-do-bees-buzz.md,global-asp/pb-source,eng,Latn,pb_0304,pb
Bees also buzz to do something very useful; they carry pollen from one flower to the other like a postman delivering letters.,2,CC-BY,Nabanita Deshmukh,,en,0304_why-do-bees-buzz.md,global-asp/pb-source,eng,Latn,pb_0304,pb
"Pollen is the powdery grain on flowers. Pollen helps plants to make seeds. Bees are excellent pollinators. Thanks to them, many new plants grow and sprout all around.",3,CC-BY,Nabanita Deshmukh,,en,0304_why-do-bees-buzz.md,global-asp/pb-source,eng,Latn,pb_0304,pb
"How do those tiny grains of pollen stick to the bees' feet?

When bees sit on a flower to suck honey, the grains of pollen stick to their feet and bodies.",4,CC-BY,Nabanita Deshmukh,,en,0304_why-do-bees-buzz.md,global-asp/pb-source,eng,Latn,pb_0304,pb
"Then when the same bees buzz near a flower and perform a lively dance, the quivering shakes the pollen off on other flowers. The bees then fly to other flowers where they leave the pollen behind to pick up new ones and this process continues.",5,CC-BY,Nabanita Deshmukh,,en,0304_why-do-bees-buzz.md,global-asp/pb-source,eng,Latn,pb_0304,pb
"Bees are the buzzing godfathers of many new plants that grow away from the parent-tree.

Can you hear your own breath? Usually not. But you can hear a bee breathing. That is because the buzz is also the sound of the bee breathing. It has a small, segmented body so when it breathes, the air gets on a roller coaster ride through all those bumpy parts inside and creates a buzz.

Sounds pretty exciting, doesn't it? Aren't those busy bees truly amazing?",6,CC-BY,Nabanita Deshmukh,,en,0304_why-do-bees-buzz.md,global-asp/pb-source,eng,Latn,pb_0304,pb
"DID YOU KNOW?

1. Bees are hard workers. In winter, they can live up to nine months and in summer only up to two months. All work and no play does not make them dull.

2. A curious case of the bees is that when they do the work of a younger bee, their brain stops ageing. It starts working like a younger bees' brain. Do you now wish you were a bee?

3. Bees recognize faces just like human beings do. Each part of the face is first taken separately, then put together to make up the face. Remember not to anger a bee!",7,CC-BY,Nabanita Deshmukh,,en,0304_why-do-bees-buzz.md,global-asp/pb-source,eng,Latn,pb_0304,pb
"4. Caffeine, a chemical used by plants to keep away harmful insects, helps bees remember the location of the flower. It welcomes the bees for a second visit.

5. Bumble bees are larger than honey bees and other types of bees. They live in hives and love to socialise. Many bumble bees do not have a sting. They may not produce much honey but are excellent pollinators.",8,CC-BY,Nabanita Deshmukh,,en,0304_why-do-bees-buzz.md,global-asp/pb-source,eng,Latn,pb_0304,pb
"Activity Page

1. A honey bee performs a dance that tells the rest of the hive where to find nectar. Now try to express some information through dance moves, and see if your friends are able to understand what you are communicating!

2. Try buzzing like a bee... flap your arms and see if you can hear a buzz.",9,CC-BY,Nabanita Deshmukh,,en,0304_why-do-bees-buzz.md,global-asp/pb-source,eng,Latn,pb_0304,pb
"3. A honeycomb, the house of the bees, is known to be a masterpiece of engineering. Why do you think? Try and draw perfect hexagons as in a honeycomb. Or make models using ordinary cartons. Maybe you'll guess the answer then!

4. Try to carefully smell different flowers. You could then imagine how honey made from the nectar of different flowers can also taste different.",10,CC-BY,Nabanita Deshmukh,,en,0304_why-do-bees-buzz.md,global-asp/pb-source,eng,Latn,pb_0304,pb
"Selemeng loves cats.
There are many cats
at her house.",0,CC-BY-NC,"Khothatso Ranoosi, Marion Drew","Khothatso Ranoosi, Marion Drew",en,0305_selemengs-cats.md,global-asp/asp-source,eng,Latn,asp_0305,asp
